"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","term_type"
"2394","GO:0002713","negative regulation of B cell mediated immunity","1/828","14/18860",0.0714285714285714,1.62698412698413,0.5028790229965,0.466745319448837,0.883011014016685,0.817979248470244,"SUSD4",1,"BP"
"2395","GO:0002890","negative regulation of immunoglobulin mediated immune response","1/828","14/18860",0.0714285714285714,1.62698412698413,0.5028790229965,0.466745319448837,0.883011014016685,0.817979248470244,"SUSD4",1,"BP"
"2396","GO:0003174","mitral valve development","1/828","14/18860",0.0714285714285714,1.62698412698413,0.5028790229965,0.466745319448837,0.883011014016685,0.817979248470244,"ADAMTS19",1,"BP"
"2397","GO:0006000","fructose metabolic process","1/828","14/18860",0.0714285714285714,1.62698412698413,0.5028790229965,0.466745319448837,0.883011014016685,0.817979248470244,"FBP2",1,"BP"
"2398","GO:0006002","fructose 6-phosphate metabolic process","1/828","14/18860",0.0714285714285714,1.62698412698413,0.5028790229965,0.466745319448837,0.883011014016685,0.817979248470244,"FBP2",1,"BP"
"2399","GO:0006068","ethanol catabolic process","1/828","14/18860",0.0714285714285714,1.62698412698413,0.5028790229965,0.466745319448837,0.883011014016685,0.817979248470244,"SULT2A1",1,"BP"
"2400","GO:0006177","GMP biosynthetic process","1/828","14/18860",0.0714285714285714,1.62698412698413,0.5028790229965,0.466745319448837,0.883011014016685,0.817979248470244,"ADA",1,"BP"
"2401","GO:0006448","regulation of translational elongation","1/828","14/18860",0.0714285714285714,1.62698412698413,0.5028790229965,0.466745319448837,0.883011014016685,0.817979248470244,"EIF5A2",1,"BP"
"2402","GO:0008212","mineralocorticoid metabolic process","1/828","14/18860",0.0714285714285714,1.62698412698413,0.5028790229965,0.466745319448837,0.883011014016685,0.817979248470244,"SCNN1B",1,"BP"
"2403","GO:0009214","cyclic nucleotide catabolic process","1/828","14/18860",0.0714285714285714,1.62698412698413,0.5028790229965,0.466745319448837,0.883011014016685,0.817979248470244,"PDE8B",1,"BP"
"2404","GO:0009437","carnitine metabolic process","1/828","14/18860",0.0714285714285714,1.62698412698413,0.5028790229965,0.466745319448837,0.883011014016685,0.817979248470244,"ACADL",1,"BP"
"2405","GO:0010524","positive regulation of calcium ion transport into cytosol","1/828","14/18860",0.0714285714285714,1.62698412698413,0.5028790229965,0.466745319448837,0.883011014016685,0.817979248470244,"PLA2G1B",1,"BP"
"2406","GO:0010867","positive regulation of triglyceride biosynthetic process","1/828","14/18860",0.0714285714285714,1.62698412698413,0.5028790229965,0.466745319448837,0.883011014016685,0.817979248470244,"PLIN5",1,"BP"
"2407","GO:0021702","cerebellar Purkinje cell differentiation","1/828","14/18860",0.0714285714285714,1.62698412698413,0.5028790229965,0.466745319448837,0.883011014016685,0.817979248470244,"RORA",1,"BP"
"2408","GO:0021781","glial cell fate commitment","1/828","14/18860",0.0714285714285714,1.62698412698413,0.5028790229965,0.466745319448837,0.883011014016685,0.817979248470244,"SOX2",1,"BP"
"2409","GO:0031650","regulation of heat generation","1/828","14/18860",0.0714285714285714,1.62698412698413,0.5028790229965,0.466745319448837,0.883011014016685,0.817979248470244,"PTGER3",1,"BP"
"2410","GO:0033700","phospholipid efflux","1/828","14/18860",0.0714285714285714,1.62698412698413,0.5028790229965,0.466745319448837,0.883011014016685,0.817979248470244,"APOA5",1,"BP"
"2411","GO:0035589","G protein-coupled purinergic nucleotide receptor signaling pathway","1/828","14/18860",0.0714285714285714,1.62698412698413,0.5028790229965,0.466745319448837,0.883011014016685,0.817979248470244,"P2RY4",1,"BP"
"2412","GO:0035865","cellular response to potassium ion","1/828","14/18860",0.0714285714285714,1.62698412698413,0.5028790229965,0.466745319448837,0.883011014016685,0.817979248470244,"KCNJ10",1,"BP"
"2413","GO:0042074","cell migration involved in gastrulation","1/828","14/18860",0.0714285714285714,1.62698412698413,0.5028790229965,0.466745319448837,0.883011014016685,0.817979248470244,"GPC3",1,"BP"
"2414","GO:0042362","fat-soluble vitamin biosynthetic process","1/828","14/18860",0.0714285714285714,1.62698412698413,0.5028790229965,0.466745319448837,0.883011014016685,0.817979248470244,"PLTP",1,"BP"
"2415","GO:0044857","plasma membrane raft organization","1/828","14/18860",0.0714285714285714,1.62698412698413,0.5028790229965,0.466745319448837,0.883011014016685,0.817979248470244,"COLEC12",1,"BP"
"2416","GO:0045837","negative regulation of membrane potential","1/828","14/18860",0.0714285714285714,1.62698412698413,0.5028790229965,0.466745319448837,0.883011014016685,0.817979248470244,"BNIP3",1,"BP"
"2417","GO:0045906","negative regulation of vasoconstriction","1/828","14/18860",0.0714285714285714,1.62698412698413,0.5028790229965,0.466745319448837,0.883011014016685,0.817979248470244,"ADM",1,"BP"
"2418","GO:0045916","negative regulation of complement activation","1/828","14/18860",0.0714285714285714,1.62698412698413,0.5028790229965,0.466745319448837,0.883011014016685,0.817979248470244,"SUSD4",1,"BP"
"2419","GO:0045986","negative regulation of smooth muscle contraction","1/828","14/18860",0.0714285714285714,1.62698412698413,0.5028790229965,0.466745319448837,0.883011014016685,0.817979248470244,"ADRB2",1,"BP"
"2420","GO:0048521","negative regulation of behavior","1/828","14/18860",0.0714285714285714,1.62698412698413,0.5028790229965,0.466745319448837,0.883011014016685,0.817979248470244,"GHRL",1,"BP"
"2421","GO:0051764","actin crosslink formation","1/828","14/18860",0.0714285714285714,1.62698412698413,0.5028790229965,0.466745319448837,0.883011014016685,0.817979248470244,"GAS2",1,"BP"
"2422","GO:0051775","response to redox state","1/828","14/18860",0.0714285714285714,1.62698412698413,0.5028790229965,0.466745319448837,0.883011014016685,0.817979248470244,"RYR2",1,"BP"
"2423","GO:0060019","radial glial cell differentiation","1/828","14/18860",0.0714285714285714,1.62698412698413,0.5028790229965,0.466745319448837,0.883011014016685,0.817979248470244,"CDH2",1,"BP"
"2424","GO:0060044","negative regulation of cardiac muscle cell proliferation","1/828","14/18860",0.0714285714285714,1.62698412698413,0.5028790229965,0.466745319448837,0.883011014016685,0.817979248470244,"KCNK2",1,"BP"
"2425","GO:0060456","positive regulation of digestive system process","1/828","14/18860",0.0714285714285714,1.62698412698413,0.5028790229965,0.466745319448837,0.883011014016685,0.817979248470244,"GHRL",1,"BP"
"2426","GO:0060670","branching involved in labyrinthine layer morphogenesis","1/828","14/18860",0.0714285714285714,1.62698412698413,0.5028790229965,0.466745319448837,0.883011014016685,0.817979248470244,"ADM",1,"BP"
"2427","GO:0061029","eyelid development in camera-type eye","1/828","14/18860",0.0714285714285714,1.62698412698413,0.5028790229965,0.466745319448837,0.883011014016685,0.817979248470244,"EGFR",1,"BP"
"2428","GO:0070988","demethylation","1/828","14/18860",0.0714285714285714,1.62698412698413,0.5028790229965,0.466745319448837,0.883011014016685,0.817979248470244,"CYP2C8",1,"BP"
"2429","GO:0071679","commissural neuron axon guidance","1/828","14/18860",0.0714285714285714,1.62698412698413,0.5028790229965,0.466745319448837,0.883011014016685,0.817979248470244,"ROBO3",1,"BP"
"2430","GO:0072393","microtubule anchoring at microtubule organizing center","1/828","14/18860",0.0714285714285714,1.62698412698413,0.5028790229965,0.466745319448837,0.883011014016685,0.817979248470244,"NIN",1,"BP"
"2431","GO:0072672","neutrophil extravasation","1/828","14/18860",0.0714285714285714,1.62698412698413,0.5028790229965,0.466745319448837,0.883011014016685,0.817979248470244,"PRTN3",1,"BP"
"2432","GO:0090385","phagosome-lysosome fusion","1/828","14/18860",0.0714285714285714,1.62698412698413,0.5028790229965,0.466745319448837,0.883011014016685,0.817979248470244,"RAB7B",1,"BP"
"2433","GO:0090715","immunological memory formation process","1/828","14/18860",0.0714285714285714,1.62698412698413,0.5028790229965,0.466745319448837,0.883011014016685,0.817979248470244,"ST3GAL1",1,"BP"
"2434","GO:0098840","protein transport along microtubule","1/828","14/18860",0.0714285714285714,1.62698412698413,0.5028790229965,0.466745319448837,0.883011014016685,0.817979248470244,"KIF5C",1,"BP"
"2435","GO:0099118","microtubule-based protein transport","1/828","14/18860",0.0714285714285714,1.62698412698413,0.5028790229965,0.466745319448837,0.883011014016685,0.817979248470244,"KIF5C",1,"BP"
"2436","GO:1901334","lactone metabolic process","1/828","14/18860",0.0714285714285714,1.62698412698413,0.5028790229965,0.466745319448837,0.883011014016685,0.817979248470244,"PON3",1,"BP"
"2437","GO:1902047","polyamine transmembrane transport","1/828","14/18860",0.0714285714285714,1.62698412698413,0.5028790229965,0.466745319448837,0.883011014016685,0.817979248470244,"ATP13A5",1,"BP"
"2438","GO:1904627","response to phorbol 13-acetate 12-myristate","1/828","14/18860",0.0714285714285714,1.62698412698413,0.5028790229965,0.466745319448837,0.883011014016685,0.817979248470244,"PRKD1",1,"BP"
"2439","GO:1905522","negative regulation of macrophage migration","1/828","14/18860",0.0714285714285714,1.62698412698413,0.5028790229965,0.466745319448837,0.883011014016685,0.817979248470244,"C5",1,"BP"
"2440","GO:1905651","regulation of artery morphogenesis","1/828","14/18860",0.0714285714285714,1.62698412698413,0.5028790229965,0.466745319448837,0.883011014016685,0.817979248470244,"EDN1",1,"BP"
"2441","GO:2000303","regulation of ceramide biosynthetic process","1/828","14/18860",0.0714285714285714,1.62698412698413,0.5028790229965,0.466745319448837,0.883011014016685,0.817979248470244,"PLA2G6",1,"BP"
"2442","GO:0030518","nuclear receptor-mediated steroid hormone signaling pathway","7/828","147/18860",0.0476190476190476,1.08465608465608,0.220799297022239,0.468026580013397,0.884529785613726,0.81938616597164,"SCGB2A1/FOXA1/PAQR7/ZMIZ1/CYP7B1/AR/ESRRG",7,"BP"
"2443","GO:0043401","steroid hormone receptor signaling pathway","7/828","147/18860",0.0476190476190476,1.08465608465608,0.220799297022239,0.468026580013397,0.884529785613726,0.81938616597164,"SCGB2A1/FOXA1/PAQR7/ZMIZ1/CYP7B1/AR/ESRRG",7,"BP"
"2444","GO:1904063","negative regulation of cation transmembrane transport","4/828","80/18860",0.05,1.13888888888889,0.26675787698855,0.468686472601623,0.884529785613726,0.81938616597164,"KCNQ1/NEDD4L/PPP3CC/KCNE2",4,"BP"
"2445","GO:1904377","positive regulation of protein localization to cell periphery","4/828","80/18860",0.05,1.13888888888889,0.26675787698855,0.468686472601623,0.884529785613726,0.81938616597164,"SORBS1/ZDHHC2/GNAI1/EGFR",4,"BP"
"2446","GO:1902600","proton transmembrane transport","9/828","192/18860",0.046875,1.06770833333333,0.202067464073494,0.468750231203326,0.884529785613726,0.81938616597164,"NNT/SLC9A4/ATP6V0E2/SLC18A2/SLC9A7/LAMP2/SLC9A3/ATP4A/ATP4B",9,"BP"
"2447","GO:0009755","hormone-mediated signaling pathway","11/828","237/18860",0.0464135021097046,1.05719643694327,0.189876350536112,0.46888889458259,0.884529785613726,0.81938616597164,"SCGB2A1/FOXA1/PAQR7/SSTR2/ZMIZ1/CYP7B1/AR/GHR/PTF1A/ESRRG/GHRL",11,"BP"
"2448","GO:0030595","leukocyte chemotaxis","11/828","237/18860",0.0464135021097046,1.05719643694327,0.189876350536112,0.46888889458259,0.884529785613726,0.81938616597164,"EDN1/SFTPD/CCL16/KIT/CXCL17/CHGA/CYP7B1/C5/VEGFB/VAV3/PLA2G1B",11,"BP"
"2449","GO:0071887","leukocyte apoptotic process","6/828","125/18860",0.048,1.09333333333333,0.224345562496333,0.471121421477112,0.884919090136509,0.819746799096162,"KITLG/RORC/TSC22D3/BCL2L11/ST3GAL1/ADA",6,"BP"
"2450","GO:0045010","actin nucleation","3/828","58/18860",0.0517241379310345,1.17816091954023,0.291190342641207,0.471330406139586,0.884919090136509,0.819746799096162,"HIP1R/LMOD2/WASF3",3,"BP"
"2451","GO:0046854","phosphatidylinositol phosphate biosynthetic process","3/828","58/18860",0.0517241379310345,1.17816091954023,0.291190342641207,0.471330406139586,0.884919090136509,0.819746799096162,"PIK3C2G/IP6K3/TTC7B",3,"BP"
"2452","GO:0051452","intracellular pH reduction","3/828","58/18860",0.0517241379310345,1.17816091954023,0.291190342641207,0.471330406139586,0.884919090136509,0.819746799096162,"ATP6V0E2/SLC9A7/LAMP2",3,"BP"
"2453","GO:0071320","cellular response to cAMP","3/828","58/18860",0.0517241379310345,1.17816091954023,0.291190342641207,0.471330406139586,0.884919090136509,0.819746799096162,"CRTC1/KCNQ1/IGFBP5",3,"BP"
"2454","GO:1904035","regulation of epithelial cell apoptotic process","3/828","58/18860",0.0517241379310345,1.17816091954023,0.291190342641207,0.471330406139586,0.884919090136509,0.819746799096162,"NUPR1/PRKAA2/PLA2G1B",3,"BP"
"2455","GO:0001782","B cell homeostasis","2/828","36/18860",0.0555555555555556,1.26543209876543,0.341586960305077,0.473151468261869,0.884919090136509,0.819746799096162,"BCL2L11/ADA",2,"BP"
"2456","GO:0002067","glandular epithelial cell differentiation","2/828","36/18860",0.0555555555555556,1.26543209876543,0.341586960305077,0.473151468261869,0.884919090136509,0.819746799096162,"SLC9A4/FOXA1",2,"BP"
"2457","GO:0006691","leukotriene metabolic process","2/828","36/18860",0.0555555555555556,1.26543209876543,0.341586960305077,0.473151468261869,0.884919090136509,0.819746799096162,"GGT7/PLA2G1B",2,"BP"
"2458","GO:0031338","regulation of vesicle fusion","2/828","36/18860",0.0555555555555556,1.26543209876543,0.341586960305077,0.473151468261869,0.884919090136509,0.819746799096162,"TBC1D4/ERC2",2,"BP"
"2459","GO:0032366","intracellular sterol transport","2/828","36/18860",0.0555555555555556,1.26543209876543,0.341586960305077,0.473151468261869,0.884919090136509,0.819746799096162,"ABCA2/GRAMD1A",2,"BP"
"2460","GO:0043045","epigenetic programming of gene expression","2/828","36/18860",0.0555555555555556,1.26543209876543,0.341586960305077,0.473151468261869,0.884919090136509,0.819746799096162,"NDN/ZDBF2",2,"BP"
"2461","GO:0043369","CD4-positive or CD8-positive, alpha-beta T cell lineage commitment","2/828","36/18860",0.0555555555555556,1.26543209876543,0.341586960305077,0.473151468261869,0.884919090136509,0.819746799096162,"BRD4/TOX",2,"BP"
"2462","GO:0046471","phosphatidylglycerol metabolic process","2/828","36/18860",0.0555555555555556,1.26543209876543,0.341586960305077,0.473151468261869,0.884919090136509,0.819746799096162,"PLA2G6/PLA2G1B",2,"BP"
"2463","GO:0048499","synaptic vesicle membrane organization","2/828","36/18860",0.0555555555555556,1.26543209876543,0.341586960305077,0.473151468261869,0.884919090136509,0.819746799096162,"ERC2/SYNGR1",2,"BP"
"2464","GO:0071392","cellular response to estradiol stimulus","2/828","36/18860",0.0555555555555556,1.26543209876543,0.341586960305077,0.473151468261869,0.884919090136509,0.819746799096162,"SSTR2/EGFR",2,"BP"
"2465","GO:0034109","homotypic cell-cell adhesion","5/828","103/18860",0.0485436893203883,1.10571736785329,0.230534439628456,0.4745243812895,0.884919090136509,0.819746799096162,"PDIA2/CELA2A/FGA/FGB/FGG",5,"BP"
"2466","GO:2001237","negative regulation of extrinsic apoptotic signaling pathway","5/828","103/18860",0.0485436893203883,1.10571736785329,0.230534439628456,0.4745243812895,0.884919090136509,0.819746799096162,"AR/FGA/FGB/COL2A1/FGG",5,"BP"
"2467","GO:0021879","forebrain neuron differentiation","4/828","81/18860",0.0493827160493827,1.12482853223594,0.241252982908803,0.478330910170536,0.884919090136509,0.819746799096162,"TOX/ID4/ERBB4/ZMIZ1",4,"BP"
"2468","GO:0045446","endothelial cell differentiation","6/828","126/18860",0.0476190476190476,1.08465608465608,0.204305821864565,0.478828869157887,0.884919090136509,0.819746799096162,"GSTM3/ACVR2B/S1PR3/PROC/PTPRS/FZD4",6,"BP"
"2469","GO:0009566","fertilization","11/828","239/18860",0.0460251046025105,1.04834960483496,0.161191793922643,0.480081557933251,0.884919090136509,0.819746799096162,"NLRP5/TRIM36/FOLR3/TDRD9/LY6K/SYCP2/SPINK13/AR/REC8/FOLR1/SERPINA5",11,"BP"
"2470","GO:0010594","regulation of endothelial cell migration","11/828","239/18860",0.0460251046025105,1.04834960483496,0.161191793922643,0.480081557933251,0.884919090136509,0.819746799096162,"HDAC5/BMPER/EDN1/HRG/PRKD1/CCBE1/PTPRM/PDCD6/FUT1/GLUL/APOH",11,"BP"
"2471","GO:0097191","extrinsic apoptotic signaling pathway","11/828","239/18860",0.0460251046025105,1.04834960483496,0.161191793922643,0.480081557933251,0.884919090136509,0.819746799096162,"KITLG/BCL2L11/RET/AR/MAL/IL33/G0S2/FGA/FGB/COL2A1/FGG",11,"BP"
"2472","GO:0003158","endothelium development","7/828","149/18860",0.0469798657718121,1.07009694258016,0.184075614885218,0.482216064454003,0.884919090136509,0.819746799096162,"GSTM3/ACVR2B/EDN1/S1PR3/PROC/PTPRS/FZD4",7,"BP"
"2473","GO:0000271","polysaccharide biosynthetic process","3/828","59/18860",0.0508474576271186,1.15819209039548,0.260779137968018,0.482670051024105,0.884919090136509,0.819746799096162,"FUT9/SORBS1/PPP1R3C",3,"BP"
"2474","GO:0001836","release of cytochrome c from mitochondria","3/828","59/18860",0.0508474576271186,1.15819209039548,0.260779137968018,0.482670051024105,0.884919090136509,0.819746799096162,"BCL2L11/PRKAA2/BNIP3",3,"BP"
"2475","GO:0010658","striated muscle cell apoptotic process","3/828","59/18860",0.0508474576271186,1.15819209039548,0.260779137968018,0.482670051024105,0.884919090136509,0.819746799096162,"SIRT4/NUPR1/BNIP3",3,"BP"
"2476","GO:0030520","estrogen receptor signaling pathway","3/828","59/18860",0.0508474576271186,1.15819209039548,0.260779137968018,0.482670051024105,0.884919090136509,0.819746799096162,"FOXA1/CYP7B1/AR",3,"BP"
"2477","GO:0030837","negative regulation of actin filament polymerization","3/828","59/18860",0.0508474576271186,1.15819209039548,0.260779137968018,0.482670051024105,0.884919090136509,0.819746799096162,"HIP1R/LMOD2/KANK4",3,"BP"
"2478","GO:0046902","regulation of mitochondrial membrane permeability","3/828","59/18860",0.0508474576271186,1.15819209039548,0.260779137968018,0.482670051024105,0.884919090136509,0.819746799096162,"BCL2L11/HIP1R/BNIP3",3,"BP"
"2479","GO:0090181","regulation of cholesterol metabolic process","3/828","59/18860",0.0508474576271186,1.15819209039548,0.260779137968018,0.482670051024105,0.884919090136509,0.819746799096162,"INSIG1/GNAI1/ACADL",3,"BP"
"2480","GO:2001238","positive regulation of extrinsic apoptotic signaling pathway","3/828","59/18860",0.0508474576271186,1.15819209039548,0.260779137968018,0.482670051024105,0.884919090136509,0.819746799096162,"RET/MAL/G0S2",3,"BP"
"2481","GO:0030162","regulation of proteolysis","18/828","398/18860",0.0452261306532663,1.03015075376884,0.13027254152116,0.482896503022101,0.884919090136509,0.819746799096162,"PACSIN3/TRIB2/ALAD/F2/SIRT4/TIMP3/PRKACB/CCBE1/GAS1/RNF180/CYFIP2/TGFB1I1/NUPR1/IL33/TF/CWH43/HPN/KCNE2",18,"BP"
"2482","GO:0009062","fatty acid catabolic process","5/828","104/18860",0.0480769230769231,1.09508547008547,0.20835947996215,0.483015547110669,0.884919090136509,0.819746799096162,"ALDH1L2/ACAT1/ECI2/ACADL/PLIN5",5,"BP"
"2483","GO:0021510","spinal cord development","5/828","104/18860",0.0480769230769231,1.09508547008547,0.20835947996215,0.483015547110669,0.884919090136509,0.819746799096162,"PHGDH/DAAM2/PTPRS/NEFL/LONRF2",5,"BP"
"2484","GO:0048660","regulation of smooth muscle cell proliferation","8/828","172/18860",0.0465116279069767,1.0594315245478,0.16778465182625,0.485000578837691,0.884919090136509,0.819746799096162,"EDN1/EFEMP2/PDCD4/TGFB3/PPARGC1A/IGFBP5/PDGFD/RBPMS2",8,"BP"
"2485","GO:0017148","negative regulation of translation","11/828","240/18860",0.0458333333333333,1.04398148148148,0.146939374224551,0.485660593480298,0.884919090136509,0.819746799096162,"ZAR1/ZAR1L/WTIP/CIRBP/ZNF540/IGFBP5/RNF152/PRKAA2/PAIP2B/CELF4/GPR155",11,"BP"
"2486","GO:0007173","epidermal growth factor receptor signaling pathway","6/828","127/18860",0.047244094488189,1.0761154855643,0.184426687289792,0.486502648815199,0.884919090136509,0.819746799096162,"HIP1R/DGKD/ERBB4/EFEMP1/EGFR/SH3GL2",6,"BP"
"2487","GO:0001837","epithelial to mesenchymal transition","9/828","195/18860",0.0461538461538462,1.05128205128205,0.154248605515889,0.487362434454547,0.884919090136509,0.819746799096162,"TCOF1/FOXA1/EDN1/GCNT2/PDCD4/TGFB3/TGFB1I1/PDCD6/HPN",9,"BP"
"2488","GO:0002418","immune response to tumor cell","2/828","37/18860",0.0540540540540541,1.23123123123123,0.301686225796489,0.48758387914374,0.884919090136509,0.819746799096162,"SLC22A13/HRG",2,"BP"
"2489","GO:0006884","cell volume homeostasis","2/828","37/18860",0.0540540540540541,1.23123123123123,0.301686225796489,0.48758387914374,0.884919090136509,0.819746799096162,"SCTR/AQP4",2,"BP"
"2490","GO:0007035","vacuolar acidification","2/828","37/18860",0.0540540540540541,1.23123123123123,0.301686225796489,0.48758387914374,0.884919090136509,0.819746799096162,"ATP6V0E2/LAMP2",2,"BP"
"2491","GO:0045540","regulation of cholesterol biosynthetic process","2/828","37/18860",0.0540540540540541,1.23123123123123,0.301686225796489,0.48758387914374,0.884919090136509,0.819746799096162,"INSIG1/GNAI1",2,"BP"
"2492","GO:0071425","hematopoietic stem cell proliferation","2/828","37/18860",0.0540540540540541,1.23123123123123,0.301686225796489,0.48758387914374,0.884919090136509,0.819746799096162,"KITLG/MECOM",2,"BP"
"2493","GO:0090317","negative regulation of intracellular protein transport","2/828","37/18860",0.0540540540540541,1.23123123123123,0.301686225796489,0.48758387914374,0.884919090136509,0.819746799096162,"INSIG1/CABP1",2,"BP"
"2494","GO:0106118","regulation of sterol biosynthetic process","2/828","37/18860",0.0540540540540541,1.23123123123123,0.301686225796489,0.48758387914374,0.884919090136509,0.819746799096162,"INSIG1/GNAI1",2,"BP"
"2495","GO:1903725","regulation of phospholipid metabolic process","2/828","37/18860",0.0540540540540541,1.23123123123123,0.301686225796489,0.48758387914374,0.884919090136509,0.819746799096162,"ABCA2/FABP3",2,"BP"
"2496","GO:0001570","vasculogenesis","4/828","82/18860",0.0487804878048781,1.11111111111111,0.216068918771194,0.487906824892884,0.884919090136509,0.819746799096162,"EGFL8/ADM/ZMIZ1/FZD4",4,"BP"
"2497","GO:0032436","positive regulation of proteasomal ubiquitin-dependent protein catabolic process","4/828","82/18860",0.0487804878048781,1.11111111111111,0.216068918771194,0.487906824892884,0.884919090136509,0.819746799096162,"TRIB2/RNF180/IL33/TF",4,"BP"
"2498","GO:0046637","regulation of alpha-beta T cell differentiation","4/828","82/18860",0.0487804878048781,1.11111111111111,0.216068918771194,0.487906824892884,0.884919090136509,0.819746799096162,"BRD4/ZBTB16/SLC4A2/ADA",4,"BP"
"2499","GO:0001867","complement activation, lectin pathway","1/828","15/18860",0.0666666666666667,1.51851851851852,0.430491300429734,0.490173891851275,0.884919090136509,0.819746799096162,"C5",1,"BP"
"2500","GO:0001878","response to yeast","1/828","15/18860",0.0666666666666667,1.51851851851852,0.430491300429734,0.490173891851275,0.884919090136509,0.819746799096162,"NPY",1,"BP"
"2501","GO:0002476","antigen processing and presentation of endogenous peptide antigen via MHC class Ib","1/828","15/18860",0.0666666666666667,1.51851851851852,0.430491300429734,0.490173891851275,0.884919090136509,0.819746799096162,"AZGP1",1,"BP"
"2502","GO:0002484","antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway","1/828","15/18860",0.0666666666666667,1.51851851851852,0.430491300429734,0.490173891851275,0.884919090136509,0.819746799096162,"AZGP1",1,"BP"
"2503","GO:0002903","negative regulation of B cell apoptotic process","1/828","15/18860",0.0666666666666667,1.51851851851852,0.430491300429734,0.490173891851275,0.884919090136509,0.819746799096162,"ADA",1,"BP"
"2504","GO:0006067","ethanol metabolic process","1/828","15/18860",0.0666666666666667,1.51851851851852,0.430491300429734,0.490173891851275,0.884919090136509,0.819746799096162,"SULT2A1",1,"BP"
"2505","GO:0006206","pyrimidine nucleobase metabolic process","1/828","15/18860",0.0666666666666667,1.51851851851852,0.430491300429734,0.490173891851275,0.884919090136509,0.819746799096162,"ALDH6A1",1,"BP"
"2506","GO:0009158","ribonucleoside monophosphate catabolic process","1/828","15/18860",0.0666666666666667,1.51851851851852,0.430491300429734,0.490173891851275,0.884919090136509,0.819746799096162,"ADA",1,"BP"
"2507","GO:0014745","negative regulation of muscle adaptation","1/828","15/18860",0.0666666666666667,1.51851851851852,0.430491300429734,0.490173891851275,0.884919090136509,0.819746799096162,"IGFBP5",1,"BP"
"2508","GO:0015670","carbon dioxide transport","1/828","15/18860",0.0666666666666667,1.51851851851852,0.430491300429734,0.490173891851275,0.884919090136509,0.819746799096162,"HBZ",1,"BP"
"2509","GO:0016322","neuron remodeling","1/828","15/18860",0.0666666666666667,1.51851851851852,0.430491300429734,0.490173891851275,0.884919090136509,0.819746799096162,"NTN4",1,"BP"
"2510","GO:0018230","peptidyl-L-cysteine S-palmitoylation","1/828","15/18860",0.0666666666666667,1.51851851851852,0.430491300429734,0.490173891851275,0.884919090136509,0.819746799096162,"ZDHHC2",1,"BP"
"2511","GO:0018231","peptidyl-S-diacylglycerol-L-cysteine biosynthetic process from peptidyl-cysteine","1/828","15/18860",0.0666666666666667,1.51851851851852,0.430491300429734,0.490173891851275,0.884919090136509,0.819746799096162,"ZDHHC2",1,"BP"
"2512","GO:0019336","phenol-containing compound catabolic process","1/828","15/18860",0.0666666666666667,1.51851851851852,0.430491300429734,0.490173891851275,0.884919090136509,0.819746799096162,"PDE1B",1,"BP"
"2513","GO:0030252","growth hormone secretion","1/828","15/18860",0.0666666666666667,1.51851851851852,0.430491300429734,0.490173891851275,0.884919090136509,0.819746799096162,"GHRL",1,"BP"
"2514","GO:0031269","pseudopodium assembly","1/828","15/18860",0.0666666666666667,1.51851851851852,0.430491300429734,0.490173891851275,0.884919090136509,0.819746799096162,"KIT",1,"BP"
"2515","GO:0031392","regulation of prostaglandin biosynthetic process","1/828","15/18860",0.0666666666666667,1.51851851851852,0.430491300429734,0.490173891851275,0.884919090136509,0.819746799096162,"EDN1",1,"BP"
"2516","GO:0031632","positive regulation of synaptic vesicle fusion to presynaptic active zone membrane","1/828","15/18860",0.0666666666666667,1.51851851851852,0.430491300429734,0.490173891851275,0.884919090136509,0.819746799096162,"ERC2",1,"BP"
"2517","GO:0032488","Cdc42 protein signal transduction","1/828","15/18860",0.0666666666666667,1.51851851851852,0.430491300429734,0.490173891851275,0.884919090136509,0.819746799096162,"NTN1",1,"BP"
"2518","GO:0032736","positive regulation of interleukin-13 production","1/828","15/18860",0.0666666666666667,1.51851851851852,0.430491300429734,0.490173891851275,0.884919090136509,0.819746799096162,"IL33",1,"BP"
"2519","GO:0032823","regulation of natural killer cell differentiation","1/828","15/18860",0.0666666666666667,1.51851851851852,0.430491300429734,0.490173891851275,0.884919090136509,0.819746799096162,"TOX",1,"BP"
"2520","GO:0032905","transforming growth factor beta1 production","1/828","15/18860",0.0666666666666667,1.51851851851852,0.430491300429734,0.490173891851275,0.884919090136509,0.819746799096162,"GATA6",1,"BP"
"2521","GO:0033147","negative regulation of intracellular estrogen receptor signaling pathway","1/828","15/18860",0.0666666666666667,1.51851851851852,0.430491300429734,0.490173891851275,0.884919090136509,0.819746799096162,"CYP7B1",1,"BP"
"2522","GO:0035791","platelet-derived growth factor receptor-beta signaling pathway","1/828","15/18860",0.0666666666666667,1.51851851851852,0.430491300429734,0.490173891851275,0.884919090136509,0.819746799096162,"HIP1R",1,"BP"
"2523","GO:0036151","phosphatidylcholine acyl-chain remodeling","1/828","15/18860",0.0666666666666667,1.51851851851852,0.430491300429734,0.490173891851275,0.884919090136509,0.819746799096162,"TMEM86B",1,"BP"
"2524","GO:0036446","myofibroblast differentiation","1/828","15/18860",0.0666666666666667,1.51851851851852,0.430491300429734,0.490173891851275,0.884919090136509,0.819746799096162,"PDCD4",1,"BP"
